"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"Experience during two generations of within lines boar performance testing  using 5a-androst-16-ene-3-one (5a-androstenone) and an olfactory judgement of boar taint"	"Authors: P. Jonsson and Ø. Andresen"	""	"No Co-Author"	"15 July 1979"	"(To access the full article  please see PDF)"	"Performance Testing  Full Article  Boar Taint  Line Boar"	"                                                   Research                                            Open Access                                                              Published: 15 July 1979                         Experience during two generations of within lines boar performance testing  using 5a-androst-16-ene-3-one (5a-androstenone) and an olfactory judgement of boar taint                         P. Jonsson & Ø. Andresen                                   Annales de génétique et de sélection animale                              volume 11  Article number: 241 (1979)             Cite this article                                                                                                      852 Accesses                                                                                                     10 Citations                                                                                             Metrics details                                                                                                                                      Jonsson  P.  Andresen  Ø. Experience during two generations of within lines boar performance testing  using 5a-androst-16-ene-3-one (5a-androstenone) and an olfactory judgement of boar taint.                      241 (1979). https://doi.org/10.1186/1297-9686-11-3-241  Published  Performance Testing  Full Article  Boar Taint  Line Boar"
"Evaluation des aptitudes laitières des brebis de race pure ou croisées Romanov"	"Authors: J. C. Flamant  B. Bonaiti  J. Hallauer  Michèle Jacquin  Suzanne Crochez and J. J. Chambeyron"	""	"No Co-Author"	"15 July 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1979                         Evaluation des aptitudes laitières des brebis de race pure ou croisées Romanov                         J. C. Flamant  B. Bonaiti  J. Hallauer  Michèle Jacquin  Suzanne Crochez & J. J. Chambeyron                                   Annales de génétique et de sélection animale                              volume 11  Article number: 223 (1979)             Cite this article                                                                                                      2751 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Flamant  J.C.  Bonaiti  B.  Hallauer  J.  Evaluation des aptitudes laitières des brebis de race pure ou croisées .                      223 (1979). https://doi.org/10.1186/1297-9686-11-3-223  Published  Full Article"
"Analysis of the genetic variation for adaptation to a short thermal stress on young « Bos taurus » cattle"	"Authors: J. J. Colleau  M. Singh  M. Dupont  D. Tanguy  Michèle Briend  J. J Chambeyron and B. Bibé"	""	"No Co-Author"	"15 July 1979"	"(To access the full article  please see PDF)"	"Genetic Variation  Thermal Stress  Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1979                         Analysis of the genetic variation for adaptation to a short thermal stress on young « Bos taurus » cattle                         J. J. Colleau  M. Singh  M. Dupont  D. Tanguy  Michèle Briend  J. J Chambeyron & B. Bibé                                   Annales de génétique et de sélection animale                              volume 11  Article number: 187 (1979)             Cite this article                                                                                                      1403 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Colleau  J.J.  Singh  M.  Dupont  M.  Analysis of the genetic variation for adaptation to a short thermal stress on young «  » cattle.                      187 (1979). https://doi.org/10.1186/1297-9686-11-3-187  Published  Genetic Variation  Thermal Stress  Full Article"
"Inventaire et conservation du matériel génétique animal de ferme en France et écodéveloppement: Une bibliographie signalétique  1961–1979"	"Authors: J. J. Lauvergne and R. Laurans"	""	"No Co-Author"	"15 April 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1979                         Inventaire et conservation du matériel génétique animal de ferme en France et écodéveloppement: Une bibliographie signalétique  1961–1979                         J. J. Lauvergne & R. Laurans                                   Annales de génétique et de sélection animale                              volume 11  Article number: 165 (1979)             Cite this article                                                                                                      1497 Accesses                                                                                                              Metrics details                                                                                                                                      Lauvergne  J.J.  Laurans  R. Inventaire et conservation du matériel génétique animal de ferme en France et écodéveloppement: Une bibliographie signalétique  1961–1979.                      165 (1979). https://doi.org/10.1186/1297-9686-11-2-165  Published  Full Article"
"An XO chromosome constitution in a sterile Mare (Equus caballus)"	"Authors: Liliane Metenier  M. A. Driancourt and E. P. Cribiu"	""	"No Co-Author"	"15 April 1979"	"(To access the full article  please see PDF)"	"Full Article  Chromosome Constitution  Equus Caballus"	"                                                   Research                                            Open Access                                                              Published: 15 April 1979                         An XO chromosome constitution in a sterile Mare (Equus caballus)                         Liliane Metenier  M. A. Driancourt & E. P. Cribiu                                   Annales de génétique et de sélection animale                              volume 11  Article number: 161 (1979)             Cite this article                                                                                                      1082 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Metenier  L.  Driancourt  M.A. & Cribiu  E.P. An XO chromosome constitution in a sterile Mare ().                      161 (1979). https://doi.org/10.1186/1297-9686-11-2-161  Published  Full Article  Chromosome Constitution  Equus Caballus"
"Phenotypic and genetic relationships between endocrine criteria and testicular measurements of young Romanov rams and the ovulation rates at 8 months of their half-sisters"	"Authors: G. Ricordeau  J. Pelletier  M. Courot  J. Thimonier  F. Eychenne  R. Mollaret  R. Duzert  D. Lajous and A. Caraty"	""	"No Co-Author"	"15 April 1979"	"(To access the full article  please see PDF)"	"Genetic Relationship  Full Article  Ovulation Rate  Endocrine Criterion  Testicular Measurement"	"                                                   Research                                            Open Access                                                              Published: 15 April 1979                         Phenotypic and genetic relationships between endocrine criteria and testicular measurements of young Romanov rams and the ovulation rates at 8 months of their half-sisters                         G. Ricordeau  J. Pelletier  M. Courot  J. Thimonier  F. Eychenne  R. Mollaret  R. Duzert  D. Lajous & A. Caraty                                   Annales de génétique et de sélection animale                              volume 11  Article number: 145 (1979)             Cite this article                                                                                                      932 Accesses                                                                                                     5 Citations                                                                                             Metrics details                                                                                                                                      Ricordeau  G.  Pelletier  J.  Courot  M.  Phenotypic and genetic relationships between endocrine criteria and testicular measurements of young  rams and the ovulation rates at 8 months of their half-sisters.                      145 (1979). https://doi.org/10.1186/1297-9686-11-2-145  Published  Genetic Relationship  Full Article  Ovulation Rate  Endocrine Criterion  Testicular Measurement"
"Origine du Mouflon de Corse dans une nouvelle perspective paléontologique: par marronnage"	"Authors: F. Poplin"	""	"No Co-Author"	"15 April 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1979                         Origine du Mouflon de Corse dans une nouvelle perspective paléontologique: par marronnage                         F. Poplin                                   Annales de génétique et de sélection animale                              volume 11  Article number: 133 (1979)             Cite this article                                                                                                      2021 Accesses                                                                                                     30 Citations                                                                                             Metrics details                                                                                                                                      Poplin  F. Origine du Mouflon de Corse dans une nouvelle perspective paléontologique: par marronnage.                      133 (1979). https://doi.org/10.1186/1297-9686-11-2-133  Published  Full Article"
"Effets associés au gène Na (Cou Nu) sur le poids corporel et le poids des oeufs chez des poules \"Normales\" et \"Naines\""	"Authors: P. Mérat"	""	"No Co-Author"	"15 April 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1979                         Effets associés au gène Na (Cou Nu) sur le poids corporel et le poids des oeufs chez des poules \"Normales\" et \"Naines\"                         P. Mérat                                   Annales de génétique et de sélection animale                              volume 11  Article number: 127 (1979)             Cite this article                                                                                                      1276 Accesses                                                                                                     4 Citations                                                                                             Metrics details                                                                                                                                      Mérat  P. Effets associés au gène  sur le poids corporel et le poids des oeufs chez des poules \"Normales\" et \"Naines\".                      127 (1979). https://doi.org/10.1186/1297-9686-11-2-127  Published  Full Article"
"Serum protein and enzyme polymorphism and leptospirosis of pigs of Polish Large White breed"	"Authors: T. Przytulski and D. Porzeczkowska"	""	"No Co-Author"	"15 April 1979"	"(To access the full article  please see PDF)"	"Serum Protein  Full Article  Leptospirosis  Enzyme Polymorphism  White Breed"	"                                                   Research                                            Open Access                                                              Published: 15 April 1979                         Serum protein and enzyme polymorphism and leptospirosis of pigs of Polish Large White breed                         T. Przytulski & D. Porzeczkowska                                   Annales de génétique et de sélection animale                              volume 11  Article number: 121 (1979)             Cite this article                                                                                                      1027 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Przytulski  T.  Porzeczkowska  D. Serum protein and enzyme polymorphism and leptospirosis of pigs of Polish  breed.                      121 (1979). https://doi.org/10.1186/1297-9686-11-2-121  Published  Serum Protein  Full Article  Leptospirosis  Enzyme Polymorphism  White Breed"
"A new autosomal translocation in \"Alpine grey cattle\""	"Authors: Annamaria De Giovanni  G. Succi  L. Molteni and M. Castiglioni"	""	"No Co-Author"	"15 April 1979"	"(To access the full article  please see PDF)"	"Full Article  Autosomal Translocation  Grey Cattle"	"                                                   Research                                            Open Access                                                              Published: 15 April 1979                         A new autosomal translocation in \"Alpine grey cattle\"                         Annamaria De Giovanni  G. Succi  L. Molteni & M. Castiglioni                                   Annales de génétique et de sélection animale                              volume 11  Article number: 115 (1979)             Cite this article                                                                                                      906 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      De Giovanni  A.  Succi  G.  Molteni  L.  A new autosomal translocation in \"\".                      115 (1979). https://doi.org/10.1186/1297-9686-11-2-115  Published  Full Article  Autosomal Translocation  Grey Cattle"
"Modèles de répartition des populations domestiques animales après migration par vagues à partir d'un centre d'origine"	"Authors: J.J. Lauvergne"	""	"No Co-Author"	"15 January 1979"	"(To access the full article  please see PDF)"	"Full Article  Population Domestiques"	"                                                   Research                                            Open Access                                                              Published: 15 January 1979                         Modèles de répartition des populations domestiques animales après migration par vagues à partir d'un centre d'origine                         J.J. Lauvergne                                   Annales de génétique et de sélection animale                              volume 11  Article number: 105 (1979)             Cite this article                                                                                                      924 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Lauvergne  J. Modèles de répartition des populations domestiques animales après migration par vagues à partir d'un centre d'origine.                      105 (1979). https://doi.org/10.1186/1297-9686-11-1-105  Published  Full Article  Population Domestiques"
"Déterminisme génétique du nombre de cæca pyloriques chez la Truite fario (Salmo Trutta  Linné) et la Truite arc-en-ciel (Salmo Gairdneri  Richardson) III. — Effet du génotype et de la taille des æufs sur la réalisation du caractère chez la Truite fario"	"Authors: J.M. Blanc  B. Chevassus  P. Bergot  J.J. Yanci and Nelly Kaushik"	""	"No Co-Author"	"15 January 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1979                         Déterminisme génétique du nombre de cæca pyloriques chez la Truite fario (Salmo Trutta  Linné) et la Truite arc-en-ciel (Salmo Gairdneri  Richardson) III. — Effet du génotype et de la taille des æufs sur la réalisation du caractère chez la Truite fario                         J.M. Blanc  B. Chevassus  P. Bergot  J.J. Yanci & Nelly Kaushik                                   Annales de génétique et de sélection animale                              volume 11  Article number: 93 (1979)             Cite this article                                                                                                      1351 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Blanc  J.  Chevassus  B.  Bergot  P.  Déterminisme génétique du nombre de cæca pyloriques chez la Truite fario (  Linné) et la Truite arc-en-ciel (  Richardson) III. — Effet du génotype et de la taille des æufs sur la réalisation du caractère chez la Truite fario.                      93 (1979). https://doi.org/10.1186/1297-9686-11-1-93  Published  Full Article"
"Déterminisme génétique du nombre de cæca pyloriques chez la Truite fario (Salmo trutta  Linné) et la Truite arc-en-ciel (Salmo gairdneri  Richardson) II. – Effet du génotype du milieu d'élevage et de l'alimentation sur la réalisation du caractère chez la Truite arc-en-ciel"	"Authors: B. Chevassus  J.M. Blanc  P. Bergot  L. Casenave  A.M. Escaffre  F. Hérioux  N. Kaushik and R. Lanneberre"	""	"No Co-Author"	"15 January 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1979                         Déterminisme génétique du nombre de cæca pyloriques chez la Truite fario (Salmo trutta  Linné) et la Truite arc-en-ciel (Salmo gairdneri  Richardson) II. – Effet du génotype du milieu d'élevage et de l'alimentation sur la réalisation du caractère chez la Truite arc-en-ciel                         B. Chevassus  J.M. Blanc  P. Bergot  L. Casenave  A.M. Escaffre  F. Hérioux  N. Kaushik & R. Lanneberre                                   Annales de génétique et de sélection animale                              volume 11  Article number: 79 (1979)             Cite this article                                                                                                      1233 Accesses                                                                                                     6 Citations                                                                                             Metrics details                                                                                                                                      Chevassus  B.  Blanc  J.  Bergot  P.  Déterminisme génétique du nombre de cæca pyloriques chez la Truite fario (  Linné) et la Truite arc-en-ciel (Salmo gairdneri  Richardson) II. – Effet du génotype du milieu d'élevage et de l'alimentation sur la réalisation du caractère chez la Truite arc-en-ciel.                      79 (1979). https://doi.org/10.1186/1297-9686-11-1-79  Published  Full Article"
"Analyse des variations génétiques entre trois races de lapins de la taille de portée et de ses composantes biologiques en saillie post-partum"	"Authors: Françoise Hulot and G. Matheron"	""	"No Co-Author"	"15 January 1979"	"(To access the full article  please see PDF)"	"Full Article  Composantes Biologiques"	"                                                   Research                                            Open Access                                                              Published: 15 January 1979                         Analyse des variations génétiques entre trois races de lapins de la taille de portée et de ses composantes biologiques en saillie post-partum                         Françoise Hulot & G. Matheron                                   Annales de génétique et de sélection animale                              volume 11  Article number: 53 (1979)             Cite this article                                                                                                      1446 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Hulot  F.  Matheron  G. Analyse des variations génétiques entre trois races de lapins de la taille de portée et de ses composantes biologiques en saillie post-partum.                      53 (1979). https://doi.org/10.1186/1297-9686-11-1-53  Published  Full Article  Composantes Biologiques"
"Crossbreeding the Sardinian and East Friesian breeds in Sardinia"	"Authors: J.G. Boyazoglu  S. Casu  J.C. Flamant  G. Ruda  G. Picinelli and R. Carta"	""	"No Co-Author"	"15 January 1979"	"(To access the full article  please see PDF)"	"Full Article  Friesian Breed"	"                                                   Research                                            Open Access                                                              Published: 15 January 1979                         Crossbreeding the Sardinian and East Friesian breeds in Sardinia                         J.G. Boyazoglu  S. Casu  J.C. Flamant  G. Ruda  G. Picinelli & R. Carta                                   Annales de génétique et de sélection animale                              volume 11  Article number: 23 (1979)             Cite this article                                                                                                      5855 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Boyazoglu  J.  Casu  S.  Flamant  J.  Crossbreeding the  and  breeds in Sardinia.                      23 (1979). https://doi.org/10.1186/1297-9686-11-1-23  Published  Full Article  Friesian Breed"
"Sélection zygotique et tares récessives autosomiques dans une population finie"	"Authors: Gérard Géry"	""	"No Co-Author"	"15 January 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1979                         Sélection zygotique et tares récessives autosomiques dans une population finie                         Gérard Géry                                   Annales de génétique et de sélection animale                              volume 11  Article number: 15 (1979)             Cite this article                                                                                                      757 Accesses                                                                                                              Metrics details                                                                                                                                      Géry  G. Sélection zygotique et tares récessives autosomiques dans une population finie.                      15 (1979). https://doi.org/10.1186/1297-9686-11-1-15  Published  Full Article"
"Détection des gènes responsables de la couleur du plumage chez les volailles espagnoles"	"Authors: J.L. Campo and F. Orozco"	""	"No Co-Author"	"15 January 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1979                         Détection des gènes responsables de la couleur du plumage chez les volailles espagnoles                         J.L. Campo & F. Orozco                                   Annales de génétique et de sélection animale                              volume 11  Article number: 7 (1979)             Cite this article                                                                                                      1125 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Campo  J.  Orozco  F. Détection des gènes responsables de la couleur du plumage chez les volailles espagnoles.                      7 (1979). https://doi.org/10.1186/1297-9686-11-1-7  Published  Full Article"
"Variants colorés chez le Mouton Néerlandais des Landes de bruyère (Heideschaap)"	"Authors: J.J. Lauvergne and S. Bottema"	""	"No Co-Author"	"15 January 1979"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1979                         Variants colorés chez le Mouton Néerlandais des Landes de bruyère (Heideschaap)                         J.J. Lauvergne & S. Bottema                                   Annales de génétique et de sélection animale                              volume 11  Article number: 1 (1979)             Cite this article                                                                                                      1352 Accesses                                                                                                              Metrics details                                                                                                                                      Lauvergne  J.  Bottema  S. Variants colorés chez le Mouton Néerlandais des .                      1 (1979). https://doi.org/10.1186/1297-9686-11-1-1  Published  Full Article"
