"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"De la métapopulation au voisinage: la génétique des populations en déséquilibre"	"Authors: D Couvet  P Gouyon  F Kjellberg  Isabelle Olivieri  D Pomente and G Valdeyron"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Tribune libre                                            Open Access                                                              Published: 15 July 1985                         De la métapopulation au voisinage: la génétique des populations en déséquilibre                         D Couvet  P Gouyon  F Kjellberg  Isabelle Olivieri  D Pomente & G Valdeyron                                   Génétique  sélection  évolution                              volume 17  Article number: 407 (1985)             Cite this article                                                                                                      2752 Accesses                                                                                                     11 Citations                                                                                             Metrics details                                                                                                                                      Couvet  D.  Gouyon  P.  Kjellberg  F.  De la métapopulation au voisinage: la génétique des populations en déséquilibre.                      407 (1985). https://doi.org/10.1186/1297-9686-17-3-407  Published  Full Article"
"Efficient selection rules to increase non-linear merit: application in mate selection"	"Authors: S. P. Smith and F. R. Allaire"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Selection Rule  Full Article  Efficient Selection  Mate Selection"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         Efficient selection rules to increase non-linear merit: application in mate selection                         S. P. Smith & F. R. Allaire                                   Génétique  sélection  évolution                              volume 17  Article number: 387 (1985)             Cite this article                                                                                                      1408 Accesses                                                                                                     20 Citations                                                                                             Metrics details                                                                                                                                      Smith  S.P.  Allaire  F.R. Efficient selection rules to increase non-linear merit: application in mate selection.                      387 (1985). https://doi.org/10.1186/1297-9686-17-3-387  Published  Selection Rule  Full Article  Efficient Selection  Mate Selection"
"On the genetic determinism of muscular hypertrophy in the Belgian White and Blue cattle breed. II. Population data"	"Authors: R. Hanset and C. Michaux"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Population Data  Full Article  Cattle Breed  Genetic Determinism  Muscular Hypertrophy"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         On the genetic determinism of muscular hypertrophy in the Belgian White and Blue cattle breed. II. Population data                         R. Hanset & C. Michaux                                   Génétique  sélection  évolution                              volume 17  Article number: 369 (1985)             Cite this article                                                                                                      1567 Accesses                                                                                                     22 Citations                                                                                                                                  6 Altmetric                                                                                                     Metrics details                                                                                                                                      Hanset  R.  Michaux  C. On the genetic determinism of muscular hypertrophy in the  cattle breed. II. Population data.                      369 (1985). https://doi.org/10.1186/1297-9686-17-3-369  Published  Population Data  Full Article  Cattle Breed  Genetic Determinism  Muscular Hypertrophy"
"On the genetic determinism of muscular hypertrophy in the Belgian White and Blue cattle breed. I. Experimental data"	"Authors: R. Hanset and C. Michaux"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Experimental Data  Full Article  Cattle Breed  Genetic Determinism  Muscular Hypertrophy"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         On the genetic determinism of muscular hypertrophy in the Belgian White and Blue cattle breed. I. Experimental data                         R. Hanset & C. Michaux                                   Génétique  sélection  évolution                              volume 17  Article number: 359 (1985)             Cite this article                                                                                                      1637 Accesses                                                                                                     28 Citations                                                                                                                                  6 Altmetric                                                                                                     Metrics details                                                                                                                                      Hanset  R.  Michaux  C. On the genetic determinism of muscular hypertrophy in the  cattle breed. I. Experimental data.                      359 (1985). https://doi.org/10.1186/1297-9686-17-3-359  Published  Experimental Data  Full Article  Cattle Breed  Genetic Determinism  Muscular Hypertrophy"
"Fixation probabilities of mutant genes with artificial selection"	"Authors: William G. Hill"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Mutant Gene  Full Article  Artificial Selection  Fixation Probability"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         Fixation probabilities of mutant genes with artificial selection                         William G. Hill                                   Génétique  sélection  évolution                              volume 17  Article number: 351 (1985)             Cite this article                                                                                                      1221 Accesses                                                                                                     13 Citations                                                                                             Metrics details                                                                                                                                      Hill  W.G. Fixation probabilities of mutant genes with artificial selection.                      351 (1985). https://doi.org/10.1186/1297-9686-17-3-351  Published  Mutant Gene  Full Article  Artificial Selection  Fixation Probability"
"Critères de détection indirecte des taureaux porteurs de la translocation 1–29 à partir des caryotypes de leurs descendants"	"Authors: J. L. Foulley and J. Frebling"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         Critères de détection indirecte des taureaux porteurs de la translocation 1–29 à partir des caryotypes de leurs descendants                         J. L. Foulley & J. Frebling                                   Génétique  sélection  évolution                              volume 17  Article number: 341 (1985)             Cite this article                                                                                                      918 Accesses                                                                                                              Metrics details                                                                                                                                      Foulley  J.L.  Frebling  J. Critères de détection indirecte des taureaux porteurs de la translocation 1–29 à partir des caryotypes de leurs descendants.                      341 (1985). https://doi.org/10.1186/1297-9686-17-3-341  Published  Full Article"
"Effect of alcohol and competition levels on viability of eye colour mutants of Drosophila melanogaster"	"Authors: Carmen Nájera and J. L. Ménsua"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Alcohol  Full Article  Colour Mutant  Competition Level"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         Effect of alcohol and competition levels on viability of eye colour mutants of Drosophila melanogaster                         Carmen Nájera & J. L. Ménsua                                   Génétique  sélection  évolution                              volume 17  Article number: 331 (1985)             Cite this article                                                                                                      1881 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Nájera  C.  Ménsua  J.L. Effect of alcohol and competition levels on viability of eye colour mutants of .                      331 (1985). https://doi.org/10.1186/1297-9686-17-3-331  Published  Alcohol  Full Article  Colour Mutant  Competition Level"
"Distribution et association des inversions chromosomiques dans trois populations naturelles de Drosophila melanogaster de France  Tunisie et Congo"	"Authors: Sylvie Aulard and Françoise Lemeunier"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Full Article  Inversion Chromosomiques  Population Naturelles"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         Distribution et association des inversions chromosomiques dans trois populations naturelles de Drosophila melanogaster de France  Tunisie et Congo                         Sylvie Aulard & Françoise Lemeunier                                   Génétique  sélection  évolution                              volume 17  Article number: 311 (1985)             Cite this article                                                                                                      1620 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Aulard  S.  Lemeunier  F. Distribution et association des inversions chromosomiques dans trois populations naturelles de  de France  Tunisie et Congo.                      311 (1985). https://doi.org/10.1186/1297-9686-17-3-311  Published  Full Article  Inversion Chromosomiques  Population Naturelles"
"Mise en évidence de mâles hétérozygotes chez l'hyménoptère Diadromus pulchellus (Ichneumonide)"	"Authors: M. P. Hedderwick  M. El Agoze  P. Garaud and G. Periquet"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Full Article  Diadromus Pulchellus"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         Mise en évidence de mâles hétérozygotes chez l'hyménoptère Diadromus pulchellus (Ichneumonide)                         M. P. Hedderwick  M. El Agoze  P. Garaud & G. Periquet                                   Génétique  sélection  évolution                              volume 17  Article number: 303 (1985)             Cite this article                                                                                                      1090 Accesses                                                                                                     14 Citations                                                                                             Metrics details                                                                                                                                      Hedderwick  M.P.  El Agoze  M.  Garaud  P.  Mise en évidence de mâles hétérozygotes chez l'hyménoptère  (Ichneumonide).                      303 (1985). https://doi.org/10.1186/1297-9686-17-3-303  Published  Full Article  Diadromus Pulchellus"
"A 1/29 chromosome translocation in Southern African Nguni cattle. The identification  occurrence and origin of the translocation"	"Authors: N. D. Nel  E. J. Harris  J. E. Weiermans  E. H. H. Meyer and K. Brix"	""	"No Co-Author"	"15 July 1985"	"(To access the full article  please see PDF)"	"Chromosome Translocation  Full Article  Nguni Cattle"	"                                                   Research                                            Open Access                                                              Published: 15 July 1985                         A 1/29 chromosome translocation in Southern African Nguni cattle. The identification  occurrence and origin of the translocation                         N. D. Nel  E. J. Harris  J. E. Weiermans  E. H. H. Meyer & K. Brix                                   Génétique  sélection  évolution                              volume 17  Article number: 293 (1985)             Cite this article                                                                                                      1534 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Nel  N.D.  Harris  E.J.  Weiermans  J.E.  A 1/29 chromosome translocation in Southern African  cattle. The identification  occurrence and origin of the translocation.                      293 (1985). https://doi.org/10.1186/1297-9686-17-3-293  Published  Chromosome Translocation  Full Article  Nguni Cattle"
"Electrophoretic serum protein fractions in dwarf and normal layer hens and their correlations with productive traits"	"Authors: A. H. El-Attar and M. A. Rashd"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"Serum Protein  Protein Fraction  Full Article  Productive Trait  Normal Layer"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Electrophoretic serum protein fractions in dwarf and normal layer hens and their correlations with productive traits                         A. H. El-Attar & M. A. Rashd                                   Génétique  sélection  évolution                              volume 17  Article number: 283 (1985)             Cite this article                                                                                                      997 Accesses                                                                                                              Metrics details                                                                                                                                      El-Attar  A.H.  Rashd  M.A. Electrophoretic serum protein fractions in dwarf and normal layer hens and their correlations with productive traits.                      283 (1985). https://doi.org/10.1186/1297-9686-17-2-283  Published  Serum Protein  Protein Fraction  Full Article  Productive Trait  Normal Layer"
"Genetic parameters of french beef breeds used in crossbreeding for young bull production. II. – Slaughter performance"	"Authors: G. Renand"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"Genetic Parameter  Full Article  Young Bull  Beef Breed  Bull Production"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Genetic parameters of french beef breeds used in crossbreeding for young bull production. II. – Slaughter performance                         G. Renand                                   Génétique  sélection  évolution                              volume 17  Article number: 265 (1985)             Cite this article                                                                                                      1269 Accesses                                                                                                     9 Citations                                                                                             Metrics details                                                                                                                                      Renand  G. Genetic parameters of french beef breeds used in crossbreeding for young bull production. II. – Slaughter performance.                      265 (1985). https://doi.org/10.1186/1297-9686-17-2-265  Published  Genetic Parameter  Full Article  Young Bull  Beef Breed  Bull Production"
"Selection for large and small litter size of the first three litters in mice"	"Authors: L.F. de la Fuente and F.San Primitivo"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"Litter Size  Full Article  Small Litter  Small Litter Size"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Selection for large and small litter size of the first three litters in mice                         L.F. de la Fuente & F.San Primitivo                                   Génétique  sélection  évolution                              volume 17  Article number: 251 (1985)             Cite this article                                                                                                      939 Accesses                                                                                                     6 Citations                                                                                             Metrics details                                                                                                                                      de la Fuente  L.  Primitivo  F. Selection for large and small litter size of the first three litters in mice.                      251 (1985). https://doi.org/10.1186/1297-9686-17-2-251  Published  Litter Size  Full Article  Small Litter  Small Litter Size"
"Genetic variation of flesh colour in canthaxanthin fed rainbow trout"	"Authors: J.M. Blanc and G. Choubert"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"Genetic Variation  Rainbow Trout  Full Article  Canthaxanthin  Flesh Colour"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Genetic variation of flesh colour in canthaxanthin fed rainbow trout                         J.M. Blanc & G. Choubert                                   Génétique  sélection  évolution                              volume 17  Article number: 243 (1985)             Cite this article                                                                                                      1540 Accesses                                                                                                     16 Citations                                                                                             Metrics details                                                                                                                                      Blanc  J.  Choubert  G. Genetic variation of flesh colour in canthaxanthin fed rainbow trout.                      243 (1985). https://doi.org/10.1186/1297-9686-17-2-243  Published  Genetic Variation  Rainbow Trout  Full Article  Canthaxanthin  Flesh Colour"
"Population genetics of French brown trout (Salmo trutta L): large geographical differentiation of wild populations and high similarity of domesticated stocks"	"Authors: Francine Krieg and R. Guyomard"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"High Similarity  Population Genetic  Wild Population  Brown Trout  Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Population genetics of French brown trout (Salmo trutta L): large geographical differentiation of wild populations and high similarity of domesticated stocks                         Francine Krieg & R. Guyomard                                   Génétique  sélection  évolution                              volume 17  Article number: 225 (1985)             Cite this article                                                                                                      2938 Accesses                                                                                                     84 Citations                                                                                             Metrics details                                                                                                                                      Krieg  F.  Guyomard  R. Population genetics of French brown trout ( L): large geographical differentiation of wild populations and high similarity of domesticated stocks.                      225 (1985). https://doi.org/10.1186/1297-9686-17-2-225  Published  High Similarity  Population Genetic  Wild Population  Brown Trout  Full Article"
"Thoracic trident pigmentation in Drosophila melanogaster: Differentiation of geographical populations"	"Authors: J.R. David  P. Capy  Véronique Payant and S. Tsakas"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"Full Article  Geographical Population"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Thoracic trident pigmentation in Drosophila melanogaster: Differentiation of geographical populations                         J.R. David  P. Capy  Véronique Payant & S. Tsakas                                   Génétique  sélection  évolution                              volume 17  Article number: 211 (1985)             Cite this article                                                                                                      3322 Accesses                                                                                                     52 Citations                                                                                             Metrics details                                                                                                                                      David  J.  Capy  P.  Payant  V.  Thoracic trident pigmentation in : Differentiation of geographical populations.                      211 (1985). https://doi.org/10.1186/1297-9686-17-2-211  Published  Full Article  Geographical Population"
"Allozyme variation in fourteen natural populations of Drosophila melanogaster collected from different regions of France"	"Authors: Liliane Charles-Palabost  Monique Lehmann and H. Merçot"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"Natural Population  Full Article  Allozyme Variation"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Allozyme variation in fourteen natural populations of Drosophila melanogaster collected from different regions of France                         Liliane Charles-Palabost  Monique Lehmann & H. Merçot                                   Génétique  sélection  évolution                              volume 17  Article number: 201 (1985)             Cite this article                                                                                                      999 Accesses                                                                                                     8 Citations                                                                                             Metrics details                                                                                                                                      Charles-Palabost  L.  Lehmann  M. & Merçot  H. Allozyme variation in fourteen natural populations of  collected from different regions of France.                      201 (1985). https://doi.org/10.1186/1297-9686-17-2-201  Published  Natural Population  Full Article  Allozyme Variation"
"Nonhistone chromosomal protein patterns in leucocytes of inbred chicken and their crosses"	"Authors: Sylvia Fritschi  N. U. Bosshard and G. Stranzinger"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"Full Article  Protein Pattern  Chromosomal Protein  Nonhistone Chromosomal Protein"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Nonhistone chromosomal protein patterns in leucocytes of inbred chicken and their crosses                         Sylvia Fritschi  N. U. Bosshard & G. Stranzinger                                   Génétique  sélection  évolution                              volume 17  Article number: 191 (1985)             Cite this article                                                                                                      980 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Fritschi  S.  Bosshard  N.U. & Stranzinger  G. Nonhistone chromosomal protein patterns in leucocytes of inbred chicken and their crosses.                      191 (1985). https://doi.org/10.1186/1297-9686-17-2-191  Published  Full Article  Protein Pattern  Chromosomal Protein  Nonhistone Chromosomal Protein"
"Chromosome abnormalities in embryos from lines of Japanese quail divergently selected for body weight"	"Authors: Vera D. Wolowodiuk  N. S. Fechheimer  K. E. Nestor and W. L. Bacon"	""	"No Co-Author"	"15 April 1985"	"(To access the full article  please see PDF)"	"Body Weight  Chromosome Abnormality  Full Article  Japanese Quail"	"                                                   Research                                            Open Access                                                              Published: 15 April 1985                         Chromosome abnormalities in embryos from lines of Japanese quail divergently selected for body weight                         Vera D. Wolowodiuk  N. S. Fechheimer  K. E. Nestor & W. L. Bacon                                   Génétique  sélection  évolution                              volume 17  Article number: 183 (1985)             Cite this article                                                                                                      1588 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Wolowodiuk  V.D.  Fechheimer  N.S.  Nestor  K.E.  Chromosome abnormalities in embryos from lines of Japanese quail divergently selected for body weight.                      183 (1985). https://doi.org/10.1186/1297-9686-17-2-183  Published  Body Weight  Chromosome Abnormality  Full Article  Japanese Quail"
"Maternal age  development time  position effect variegation in Drosophila melanogaster"	"Authors: A. Mills and I. Hartmann-Goldstein"	""	"No Co-Author"	"15 January 1985"	"(To access the full article  please see PDF)"	"Development Time  Position Effect  Full Article  Effect Variegation  Position Effect Variegation"	"                                                   Research                                            Open Access                                                              Published: 15 January 1985                         Maternal age  development time  position effect variegation in Drosophila melanogaster                         A. Mills & I. Hartmann-Goldstein                                   Génétique  sélection  évolution                              volume 17  Article number: 171 (1985)             Cite this article                                                                                                      1175 Accesses                                                                                                     5 Citations                                                                                             Metrics details                                                                                                                                      Mills  A.  Hartmann-Goldstein  I. Maternal age  development time  position effect variegation in .                      171 (1985). https://doi.org/10.1186/1297-9686-17-1-171  Published  Development Time  Position Effect  Full Article  Effect Variegation  Position Effect Variegation"
"Genetic parameters of French beef breeds used in crossbreeding for young bull production. I. – Live performance"	"Authors: G. Renand"	""	"No Co-Author"	"15 January 1985"	"(To access the full article  please see PDF)"	"Genetic Parameter  Full Article  Live Performance  Young Bull  Beef Breed"	"                                                   Research                                            Open Access                                                              Published: 15 January 1985                         Genetic parameters of French beef breeds used in crossbreeding for young bull production. I. – Live performance                         G. Renand                                   Génétique  sélection  évolution                              volume 17  Article number: 153 (1985)             Cite this article                                                                                                      1278 Accesses                                                                                                     9 Citations                                                                                             Metrics details                                                                                                                                      Renand  G. Genetic parameters of French beef breeds used in crossbreeding for young bull production. I. – Live performance.                      153 (1985). https://doi.org/10.1186/1297-9686-17-1-153  Published  Genetic Parameter  Full Article  Live Performance  Young Bull  Beef Breed"
"L'Expérimentation sur le porc chinois en France. II. – Performances de production en croisement avec les races européennes"	"Authors: C. Legault  P. Sellier  J. C. Caritez  P. Dando  J. Gruand  C. Dupont  J. Gogué  C. Guérin and Marie-Reine Perretant"	""	"No Co-Author"	"15 January 1985"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1985                         L'Expérimentation sur le porc chinois en France. II. – Performances de production en croisement avec les races européennes                         C. Legault  P. Sellier  J. C. Caritez  P. Dando  J. Gruand  C. Dupont  J. Gogué  C. Guérin & Marie-Reine Perretant                                   Génétique  sélection  évolution                              volume 17  Article number: 133 (1985)             Cite this article                                                                                                      2223 Accesses                                                                                                     33 Citations                                                                                             Metrics details                                                                                                                                      Legault  C.  Sellier  P.  Caritez  J.C.  L'Expérimentation sur le porc chinois en France. II. – Performances de production en croisement avec les races européennes.                      133 (1985). https://doi.org/10.1186/1297-9686-17-1-133  Published  Full Article"
"Linear versus nonlinear methods of sire evaluation for categorical traits: a simulation study"	"Authors: A. Meijering and D. Gianola"	""	"No Co-Author"	"15 January 1985"	"(To access the full article  please see PDF)"	"Simulation Study  Full Article  Nonlinear Method  Categorical Trait  Sire Evaluation"	"                                                   Methodology                                            Open Access                                                              Published: 15 January 1985                         Linear versus nonlinear methods of sire evaluation for categorical traits: a simulation study                         A. Meijering & D. Gianola                                   Génétique  sélection  évolution                              volume 17  Article number: 115 (1985)             Cite this article                                                                                                      2461 Accesses                                                                                                     90 Citations                                                                                             Metrics details                                                                                                                                      Meijering  A.  Gianola  D. Linear versus nonlinear methods of sire evaluation for categorical traits: a simulation study.                      115 (1985). https://doi.org/10.1186/1297-9686-17-1-115  Published  Simulation Study  Full Article  Nonlinear Method  Categorical Trait  Sire Evaluation"
