"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"Gènes a effet visible et coloration ou épaisseur des coquilles d'œufs"	"Authors: P. Mérat  A. Bordas  G. Coquerelle and L. Durand"	""	"No Co-Author"	"15 July 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1970                         Gènes a effet visible et coloration ou épaisseur des coquilles d'œufs                         P. Mérat  A. Bordas  G. Coquerelle & L. Durand                                   Annales de génétique et de sélection animale                              volume 2  Article number: 263 (1970)             Cite this article                                                                                                      935 Accesses                                                                                                              Metrics details                                                                                                                                      Mérat  P.  Bordas  A.  Coquerelle  G.  Gènes a effet visible et coloration ou épaisseur des coquilles d'œufs.                      263 (1970). https://doi.org/10.1186/1297-9686-2-3-263  Published  Full Article"
"Hérédité des pendeloques dans la race ovine sarde"	"Authors: S. Casu  J. G. Boyazoglu and J.-J. Lauvergne"	""	"No Co-Author"	"15 July 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1970                         Hérédité des pendeloques dans la race ovine sarde                         S. Casu  J. G. Boyazoglu & J.-J. Lauvergne                                   Annales de génétique et de sélection animale                              volume 2  Article number: 249 (1970)             Cite this article                                                                                                      1307 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Casu  S.  Boyazoglu  J.G. & Lauvergne  J. Hérédité des pendeloques dans la race ovine .                      249 (1970). https://doi.org/10.1186/1297-9686-2-3-249  Published  Full Article"
"A review of genetic linkage in the guinea-pig"	"Authors: Roy Robinson"	""	"No Co-Author"	"15 July 1970"	"(To access the full article  please see PDF)"	"Genetic Linkage  Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1970                         A review of genetic linkage in the guinea-pig                         Roy Robinson                                   Annales de génétique et de sélection animale                              volume 2  Article number: 241 (1970)             Cite this article                                                                                                      1253 Accesses                                                                                                              Metrics details                                                                                                                                      Robinson  R. A review of genetic linkage in the guinea-pig.                      241 (1970). https://doi.org/10.1186/1297-9686-2-3-241  Published  Genetic Linkage  Full Article"
"Étude statistique et génétique des performances d'élevage des truies de race large white. II. – Effet direct du verrat  héritabilité  répétabilité  corrélations"	"Authors: C. Legault and N. Gaudin"	""	"No Co-Author"	"15 April 1970"	"(To access the full article  please see PDF)"	"Full Article  Large White"	"                                                   Research                                            Open Access                                                              Published: 15 April 1970                         Étude statistique et génétique des performances d'élevage des truies de race large white. II. – Effet direct du verrat  héritabilité  répétabilité  corrélations                         C. Legault & N. Gaudin                                   Annales de génétique et de sélection animale                              volume 2  Article number: 209 (1970)             Cite this article                                                                                                      5694 Accesses                                                                                                     4 Citations                                                                                             Metrics details                                                                                                                                      Legault  C.  Gaudin  N. Étude statistique et génétique des performances d'élevage des truies de race . II. – Effet direct du verrat  héritabilité  répétabilité  corrélations.                      209 (1970). https://doi.org/10.1186/1297-9686-2-2-209  Published  Full Article  Large White"
"Hétérosis et croisement chez le porc"	"Authors: P. Sellier"	""	"No Co-Author"	"15 April 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1970                         Hétérosis et croisement chez le porc                         P. Sellier                                   Annales de génétique et de sélection animale                              volume 2  Article number: 145 (1970)             Cite this article                                                                                                      7374 Accesses                                                                                                     8 Citations                                                                                             Metrics details                                                                                                                                      Sellier  P. Hétérosis et croisement chez le porc.                      145 (1970). https://doi.org/10.1186/1297-9686-2-2-145  Published  Full Article"
"Proportions mendéliennes anormales limitées a un sexe chez la poule"	"Authors: P. Mérat"	""	"No Co-Author"	"15 April 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1970                         Proportions mendéliennes anormales limitées a un sexe chez la poule                         P. Mérat                                   Annales de génétique et de sélection animale                              volume 2  Article number: 139 (1970)             Cite this article                                                                                                      1014 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Mérat  P. Proportions mendéliennes anormales limitées a un sexe chez la poule.                      139 (1970). https://doi.org/10.1186/1297-9686-2-2-139  Published  Full Article"
"Proportion Mendélienne Anormale Pour Le Gène « Cou Nu » Chez La Poule Domestique"	"Authors: P. Mérat and L. Durand"	""	"No Co-Author"	"15 April 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1970                         Proportion Mendélienne Anormale Pour Le Gène « Cou Nu » Chez La Poule Domestique                         P. Mérat & L. Durand                                   Annales de génétique et de sélection animale                              volume 2  Article number: 135 (1970)             Cite this article                                                                                                      1346 Accesses                                                                                                              Metrics details                                                                                                                                      Mérat  P.  Durand  L. Proportion Mendélienne Anormale Pour Le Gène « Cou Nu » Chez La Poule Domestique.                      135 (1970). https://doi.org/10.1186/1297-9686-2-2-135  Published  Full Article"
"Haarlosigkeit Beim Pinzgauer Rind"	"Authors: F. Pirchner and W. Grünberg"	""	"No Co-Author"	"15 April 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1970                         Haarlosigkeit Beim Pinzgauer Rind                         F. Pirchner & W. Grünberg                                   Annales de génétique et de sélection animale                              volume 2  Article number: 129 (1970)             Cite this article                                                                                                      1040 Accesses                                                                                                              Metrics details                                                                                                                                      Pirchner  F.  Grünberg  W. Haarlosigkeit Beim Pinzgauer Rind.                      129 (1970). https://doi.org/10.1186/1297-9686-2-2-129  Published  Full Article"
"Expressivité Des Facteurs De Panachure Limitée Chez Le Cheval Domestique"	"Authors: Ph. Dreux"	""	"No Co-Author"	"15 April 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1970                         Expressivité Des Facteurs De Panachure Limitée Chez Le Cheval Domestique                         Ph. Dreux                                   Annales de génétique et de sélection animale                              volume 2  Article number: 119 (1970)             Cite this article                                                                                                      1036 Accesses                                                                                                              Metrics details                                                                                                                                      Dreux  P. Expressivité Des Facteurs De Panachure Limitée Chez Le Cheval Domestique.                      119 (1970). https://doi.org/10.1186/1297-9686-2-2-119  Published  Full Article"
"Influence de L'alopécie sur Quelques Caractéristiques Biométriques de la Souris"	"Authors: N. Kobozieff  F. Reynes and Genia Gemahling"	""	"No Co-Author"	"15 April 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1970                         Influence de L'alopécie sur Quelques Caractéristiques Biométriques de la Souris                         N. Kobozieff  F. Reynes & Genia Gemahling                                   Annales de génétique et de sélection animale                              volume 2  Article number: 111 (1970)             Cite this article                                                                                                      1278 Accesses                                                                                                              Metrics details                                                                                                                                      Kobozieff  N.  Reynes  F. & Gemahling  G. Influence de L'alopécie sur Quelques Caractéristiques Biométriques de la Souris.                      111 (1970). https://doi.org/10.1186/1297-9686-2-2-111  Published  Full Article"
"Hétérogénéité des proportions mendéliennes pour 2 gènes de groupes sanguins chez la poule. données complémentaires"	"Authors: A. Perramon  P. Mérat and J.-L. Monvoisin"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Hétérogénéité des proportions mendéliennes pour 2 gènes de groupes sanguins chez la poule. données complémentaires                         A. Perramon  P. Mérat & J.-L. Monvoisin                                   Annales de génétique et de sélection animale                              volume 2  Article number: 101 (1970)             Cite this article                                                                                                      876 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Perramon  A.  Mérat  P. & Monvoisin  J. Hétérogénéité des proportions mendéliennes pour 2 gènes de groupes sanguins chez la poule. données complémentaires.                      101 (1970). https://doi.org/10.1186/1297-9686-2-1-101  Published  Full Article"
"Gènes influant sur la variance phénotypique de l'âge au premier œuf et la composition de cette variance chez la poule domestique"	"Authors: P. Mérat  L. Durand and A. Bordas"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Gènes influant sur la variance phénotypique de l'âge au premier œuf et la composition de cette variance chez la poule domestique                         P. Mérat  L. Durand & A. Bordas                                   Annales de génétique et de sélection animale                              volume 2  Article number: 85 (1970)             Cite this article                                                                                                      1134 Accesses                                                                                                              Metrics details                                                                                                                                      Mérat  P.  Durand  L. & Bordas  A. Gènes influant sur la variance phénotypique de l'âge au premier œuf et la composition de cette variance chez la poule domestique.                      85 (1970). https://doi.org/10.1186/1297-9686-2-1-85  Published  Full Article"
"Effets d'hétérosis sur les poids a la naissance et au sevrage dans le croisement charolais × aberdeen angus"	"Authors: Héctor Ariel Molinuevo"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Effets d'hétérosis sur les poids a la naissance et au sevrage dans le croisement charolais × aberdeen angus                         Héctor Ariel Molinuevo                                   Annales de génétique et de sélection animale                              volume 2  Article number: 75 (1970)             Cite this article                                                                                                      896 Accesses                                                                                                              Metrics details                                                                                                                                      Molinuevo  H.A. Effets d'hétérosis sur les poids a la naissance et au sevrage dans le croisement .                      75 (1970). https://doi.org/10.1186/1297-9686-2-1-75  Published  Full Article"
"Aspects quantitatifs de la production laitière des brebis. VII. – Précision d'un contrôle laitier alterné (AT) et d'un contrôle laitier d'alternance quelconque corrigé pour les écarts moyens entre les performances du soir et du matin (AC)"	"Authors: J.-C. Flamant  M. Poutous and S. Calomiti"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article  Aspect Quantitatifs"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Aspects quantitatifs de la production laitière des brebis. VII. – Précision d'un contrôle laitier alterné (AT) et d'un contrôle laitier d'alternance quelconque corrigé pour les écarts moyens entre les performances du soir et du matin (AC)                         J.-C. Flamant  M. Poutous & S. Calomiti                                   Annales de génétique et de sélection animale                              volume 2  Article number: 65 (1970)             Cite this article                                                                                                      1088 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Flamant  J.  Poutous  M. & Calomiti  S. Aspects quantitatifs de la production laitière des brebis. VII. – Précision d'un contrôle laitier alterné (AT) et d'un contrôle laitier d'alternance quelconque corrigé pour les écarts moyens entre les performances du soir et du matin (AC).                      65 (1970). https://doi.org/10.1186/1297-9686-2-1-65  Published  Full Article  Aspect Quantitatifs"
"Aspects quantitatifs de la production laitière des brebis. VI. – Relations entre les index laitiers sur ascendance et sur descendance des reproducteurs mâles de race lacaune"	"Authors: J.-C. Mocquot  J.-C. Flamant and M. Poutous"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article  Aspect Quantitatifs"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Aspects quantitatifs de la production laitière des brebis. VI. – Relations entre les index laitiers sur ascendance et sur descendance des reproducteurs mâles de race lacaune                         J.-C. Mocquot  J.-C. Flamant & M. Poutous                                   Annales de génétique et de sélection animale                              volume 2  Article number: 53 (1970)             Cite this article                                                                                                      905 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Mocquot  J.  Flamant  J. & Poutous  M. Aspects quantitatifs de la production laitière des brebis. VI. – Relations entre les index laitiers sur ascendance et sur descendance des reproducteurs mâles de race lacaune.                      53 (1970). https://doi.org/10.1186/1297-9686-2-1-53  Published  Full Article  Aspect Quantitatifs"
"Étude de l'évolution de petites populations homogames par la théorie de la contrainte; expériences analogiques de contrôle"	"Authors: J. Croizé-Pourcelet"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Étude de l'évolution de petites populations homogames par la théorie de la contrainte; expériences analogiques de contrôle                         J. Croizé-Pourcelet                                   Annales de génétique et de sélection animale                              volume 2  Article number: 37 (1970)             Cite this article                                                                                                      788 Accesses                                                                                                              Metrics details                                                                                                                                      Croizé-Pourcelet  J. Étude de l'évolution de petites populations homogames par la théorie de la contrainte; expériences analogiques de contrôle.                      37 (1970). https://doi.org/10.1186/1297-9686-2-1-37  Published  Full Article"
"Étude d'un gène de nanisme lié au sexe chez la poule. V. – Composition corporelle in vivo"	"Authors: J. Ouhayoun and Régine Pénard"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article  Composition Corporelle"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Étude d'un gène de nanisme lié au sexe chez la poule. V. – Composition corporelle in vivo                         J. Ouhayoun & Régine Pénard                                   Annales de génétique et de sélection animale                              volume 2  Article number: 33 (1970)             Cite this article                                                                                                      902 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Ouhayoun  J.  Pénard  R. Étude d'un gène de nanisme lié au sexe chez la poule. V. – Composition corporelle .                      33 (1970). https://doi.org/10.1186/1297-9686-2-1-33  Published  Full Article  Composition Corporelle"
"Étude d'un gène de nanisme lié au sexe chez la poule. IV. – Observations sur la croissance et les caractéristiques de carcasse du jeune poulet"	"Authors: F.-H. Ricard and G. Marche"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Étude d'un gène de nanisme lié au sexe chez la poule. IV. – Observations sur la croissance et les caractéristiques de carcasse du jeune poulet                         F.-H. Ricard & G. Marche                                   Annales de génétique et de sélection animale                              volume 2  Article number: 19 (1970)             Cite this article                                                                                                      1469 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Ricard  F.  Marche  G. Étude d'un gène de nanisme lié au sexe chez la poule. IV. – Observations sur la croissance et les caractéristiques de carcasse du jeune poulet.                      19 (1970). https://doi.org/10.1186/1297-9686-2-1-19  Published  Full Article"
"Étude du caractère culard. V. – Expérience de croisements entre bovins culards et normaux"	"Authors: B. Logeay  B. Vissac and B. Perreau"	""	"No Co-Author"	"15 January 1970"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1970                         Étude du caractère culard. V. – Expérience de croisements entre bovins culards et normaux                         B. Logeay  B. Vissac & B. Perreau                                   Annales de génétique et de sélection animale                              volume 2  Article number: 5 (1970)             Cite this article                                                                                                      1261 Accesses                                                                                                     4 Citations                                                                                             Metrics details                                                                                                                                      Logeay  B.  Vissac  B. & Perreau  B. Étude du caractère culard. V. – Expérience de croisements entre bovins culards et normaux.                      5 (1970). https://doi.org/10.1186/1297-9686-2-1-5  Published  Full Article"
