"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"The complex Robertsonian system of Dichroplus pratensis (Melanoplinae  Acrididae). I. Geographic distribution of fusion polymorphisms"	"Authors: CJ Bidau  C Belinco  P Mirol and D Tosto"	""	"No Co-Author"	"15 December 1991"	"(To access the full article  please see PDF)"	"Geographic Distribution  Full Article  Fusion Polymorphism  Robertsonian System"	"                                                   Research                                            Open Access                                                              Published: 15 December 1991                         The complex Robertsonian system of Dichroplus pratensis (Melanoplinae  Acrididae). I. Geographic distribution of fusion polymorphisms                         CJ Bidau  C Belinco  P Mirol & D Tosto                                   Genetics Selection Evolution                              volume 23  Article number: 353 (1991)             Cite this article                                                                                                      1129 Accesses                                                                                                     10 Citations                                                                                             Metrics details                                                                                                                                      Bidau  C.  Belinco  C.  Mirol  P.  The complex Robertsonian system of  (Melanoplinae  Acrididae). I. Geographic distribution of fusion polymorphisms.                      353 (1991). https://doi.org/10.1186/1297-9686-23-5-353  Received Accepted Published  Geographic Distribution  Full Article  Fusion Polymorphism  Robertsonian System"
"The cytogenetic screening of South African artificial insemination bulls"	"Authors: ND Nel  EJ Harris  JE Weiermans and EHH Meyer"	""	"No Co-Author"	"14 December 1991"	"(To access the full article  please see PDF)"	"Full Article  Artificial Insemination  Cytogenetic Screening  Artificial Insemination Bull"	"                                                   Research                                            Open Access                                                              Published: 14 December 1991                         The cytogenetic screening of South African artificial insemination bulls                         ND Nel  EJ Harris  JE Weiermans & EHH Meyer                                   Genetics Selection Evolution                              volume 23  Article number: 109 (1991)             Cite this article                                                                                                      834 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Nel  N.  Harris  E.  Weiermans  J.  The cytogenetic screening of South African artificial insemination bulls.                      109 (1991). https://doi.org/10.1186/1297-9686-23-2-109  Received Accepted Published  Full Article  Artificial Insemination  Cytogenetic Screening  Artificial Insemination Bull"
"A comparison of genetic data from New Zealand and France on twin calving in cattle"	"Authors: CA Morris and JL Foulley"	""	"No Co-Author"	"15 September 1991"	"(To access the full article  please see PDF)"	"Genetic Data  Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 September 1991                         A comparison of genetic data from New Zealand and France on twin calving in cattle                         CA Morris & JL Foulley                                   Genetics Selection Evolution                              volume 23  Article number: 345 (1991)             Cite this article                                                                                                      866 Accesses                                                                                                              Metrics details                                                                                                                                      Morris  C.  Foulley  J. A comparison of genetic data from New Zealand and France on twin calving in cattle.                      345 (1991). https://doi.org/10.1186/1297-9686-23-4-345  Received Accepted Published  Genetic Data  Full Article"
"Protoporphyrie héréditaire en race bovine Limousine française  premiers résultats"	"Authors: JJ Lauvergne and L Pinault"	""	"No Co-Author"	"15 September 1991"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 September 1991                         Protoporphyrie héréditaire en race bovine Limousine française  premiers résultats                         JJ Lauvergne & L Pinault                                   Genetics Selection Evolution                              volume 23  Article number: 339 (1991)             Cite this article                                                                                                      1159 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Lauvergne  J.  Pinault  L. Protoporphyrie héréditaire en race bovine Limousine française  premiers résultats.                      339 (1991). https://doi.org/10.1186/1297-9686-23-4-339  Received Accepted Published  Full Article"
"Approches statistiques de l'évaluation génétique des reproducteurs pour des caractères binaires à seuils"	"Authors: JL Foulley and E Manfredi"	""	"No Co-Author"	"15 September 1991"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 September 1991                         Approches statistiques de l'évaluation génétique des reproducteurs pour des caractères binaires à seuils                         JL Foulley & E Manfredi                                   Genetics Selection Evolution                              volume 23  Article number: 309 (1991)             Cite this article                                                                                                      2986 Accesses                                                                                                     9 Citations                                                                                             Metrics details                                                                                                                                      Foulley  J.  Manfredi  E. Approches statistiques de l'évaluation génétique des reproducteurs pour des caractères binaires à seuils.                      309 (1991). https://doi.org/10.1186/1297-9686-23-4-309  Received Accepted Published  Full Article"
"Changes in genetic correlations by index selection"	"Authors: Y Itoh"	""	"No Co-Author"	"15 September 1991"	"(To access the full article  please see PDF)"	"Genetic Correlation  Full Article  Index Selection"	"                                                   Research                                            Open Access                                                              Published: 15 September 1991                         Changes in genetic correlations by index selection                         Y Itoh                                   Genetics Selection Evolution                              volume 23  Article number: 301 (1991)             Cite this article                                                                                                      1191 Accesses                                                                                                     7 Citations                                                                                             Metrics details                                                                                                                                      Itoh  Y. Changes in genetic correlations by index selection.                      301 (1991). https://doi.org/10.1186/1297-9686-23-4-301  Received Accepted Published  Genetic Correlation  Full Article  Index Selection"
"Genetic variability and differentiation in roe deer (Capreolus capreolus L) of Central Europe"	"Authors: GB Hartl  F Reimoser  R Willing and J Köller"	""	"No Co-Author"	"15 September 1991"	"(To access the full article  please see PDF)"	"Genetic Variability  Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 September 1991                         Genetic variability and differentiation in roe deer (Capreolus capreolus L) of Central Europe                         GB Hartl  F Reimoser  R Willing & J Köller                                   Genetics Selection Evolution                              volume 23  Article number: 281 (1991)             Cite this article                                                                                                      1680 Accesses                                                                                                     12 Citations                                                                                                                                  3 Altmetric                                                                                                     Metrics details                                                                                                                                      Hartl  G.  Reimoser  F.  Willing  R.  Genetic variability and differentiation in roe deer () of Central Europe.                      281 (1991). https://doi.org/10.1186/1297-9686-23-4-281  Received Accepted Published  Genetic Variability  Full Article"
"Sequential GTG-RBA banding pattern in prometaphase chromosomes of cattle (Bos taurus L)"	"Authors: D Di Berardino  MB Lioi and D Matassino"	""	"No Co-Author"	"15 September 1991"	"(To access the full article  please see PDF)"	"Banding Pattern  Full Article  Prometaphase Chromosome"	"                                                   Research                                            Open Access                                                              Published: 15 September 1991                         Sequential GTG-RBA banding pattern in prometaphase chromosomes of cattle (Bos taurus L)                         D Di Berardino  MB Lioi & D Matassino                                   Genetics Selection Evolution                              volume 23  Article number: 273 (1991)             Cite this article                                                                                                      1393 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Di Berardino  D.  Lioi  M. & Matassino  D. Sequential GTG-RBA banding pattern in prometaphase chromosomes of cattle ( L).                      273 (1991). https://doi.org/10.1186/1297-9686-23-4-273  Received Accepted Published  Banding Pattern  Full Article  Prometaphase Chromosome"
"Polytypic chromosomal variation in Triturus boscai (Urodela: Salamandridae)"	"Authors: P Herrero"	""	"No Co-Author"	"15 September 1991"	"(To access the full article  please see PDF)"	"Full Article  Chromosomal Variation"	"                                                   Research                                            Open Access                                                              Published: 15 September 1991                         Polytypic chromosomal variation in Triturus boscai (Urodela: Salamandridae)                         P Herrero                                   Genetics Selection Evolution                              volume 23  Article number: 263 (1991)             Cite this article                                                                                                      1379 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Herrero  P. Polytypic chromosomal variation in  (Urodela: Salamandridae).                      263 (1991). https://doi.org/10.1186/1297-9686-23-4-263  Received Accepted Published  Full Article  Chromosomal Variation"
"Reduced animal model for marker assisted selection using best linear unbiased prediction"	"Authors: RJC Cantet and C Smith"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Animal Model  Marker Assisted Selection  Full Article  Linear Unbiased Prediction  Reduce Animal Model"	"                                                   Research                                            Open Access                                                              Published: 15 August 1991                         Reduced animal model for marker assisted selection using best linear unbiased prediction                         RJC Cantet & C Smith                                   Genetics Selection Evolution                              volume 23  Article number: 221 (1991)             Cite this article                                                                                                      984 Accesses                                                                                                     13 Citations                                                                                             Metrics details                                                                                                                                      Cantet  R.  Smith  C. Reduced animal model for marker assisted selection using best linear unbiased prediction.                      221 (1991). https://doi.org/10.1186/1297-9686-23-3-221  Received Accepted Published  Animal Model  Marker Assisted Selection  Full Article  Linear Unbiased Prediction  Reduce Animal Model"
"Synaptonemal complex analysis of reciprocal chromosome translocations in the domestic pig"	"Authors: DAF Villagomez  I Gustavsson and L Plöen"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Complex Analysis  Chromosome Translocation  Synaptonemal Complex  Full Article  Reciprocal Chromosome"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         Synaptonemal complex analysis of reciprocal chromosome translocations in the domestic pig                         DAF Villagomez  I Gustavsson & L Plöen                                   Genetics Selection Evolution                              volume 23  Article number: S217 (1991)             Cite this article                                                                                                      763 Accesses                                                                                                     4 Citations                                                                                             Metrics details                                                                                                                                      Villagomez  D.  Gustavsson  I. & Plöen  L. Synaptonemal complex analysis of reciprocal chromosome translocations in the domestic pig.                      S217 (1991). https://doi.org/10.1186/1297-9686-23-S1-S217  Published  Complex Analysis  Chromosome Translocation  Synaptonemal Complex  Full Article  Reciprocal Chromosome"
"Triploidy and other chromosomal abnormalities in a selected line of chickens"	"Authors: MH Thorne  RK Collins and BL Sheldon"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Chromosomal Abnormality  Full Article"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         Triploidy and other chromosomal abnormalities in a selected line of chickens                         MH Thorne  RK Collins & BL Sheldon                                   Genetics Selection Evolution                              volume 23  Article number: S212 (1991)             Cite this article                                                                                                      2432 Accesses                                                                                                     9 Citations                                                                                             Metrics details                                                                                                                                      Thorne  M.  Collins  R. & Sheldon  B. Triploidy and other chromosomal abnormalities in a selected line of chickens.                      S212 (1991). https://doi.org/10.1186/1297-9686-23-S1-S212  Published  Chromosomal Abnormality  Full Article"
"Chromosome-pairing in trisomic spermatocytes of males with normal or altered karyotypes"	"Authors: M Switonski  G Stranzinger  PK Basrur and RM Kenney"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Full Article  Altered Karyotype"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         Chromosome-pairing in trisomic spermatocytes of males with normal or altered karyotypes                         M Switonski  G Stranzinger  PK Basrur & RM Kenney                                   Genetics Selection Evolution                              volume 23  Article number: S206 (1991)             Cite this article                                                                                                      737 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Switonski  M.  Stranzinger  G.  Basrur  P.  Chromosome-pairing in trisomic spermatocytes of males with normal or altered karyotypes.                      S206 (1991). https://doi.org/10.1186/1297-9686-23-S1-S206  Published  Full Article  Altered Karyotype"
"Directional selection on body weight and hybrid dysgenesis in Drosophila melanogaster"	"Authors: D Higuet"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Body Weight  Directional Selection  Full Article  Hybrid Dysgenesis"	"                                                   Research                                            Open Access                                                              Published: 15 August 1991                         Directional selection on body weight and hybrid dysgenesis in Drosophila melanogaster                         D Higuet                                   Genetics Selection Evolution                              volume 23  Article number: 205 (1991)             Cite this article                                                                                                      717 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Higuet  D. Directional selection on body weight and hybrid dysgenesis in .                      205 (1991). https://doi.org/10.1186/1297-9686-23-3-205  Received Accepted Published  Body Weight  Directional Selection  Full Article  Hybrid Dysgenesis"
"Chromosome analysis of bovine oocytes cultured in vitro"	"Authors: BR Yadav  WA King  KP Xu  JW Pollard and L Plante"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Chromosome Analysis  Full Article  Bovine Oocyte"	"                                                   Research                                            Open Access                                                              Published: 15 August 1991                         Chromosome analysis of bovine oocytes cultured in vitro                         BR Yadav  WA King  KP Xu  JW Pollard & L Plante                                   Genetics Selection Evolution                              volume 23  Article number: 191 (1991)             Cite this article                                                                                                      912 Accesses                                                                                                     16 Citations                                                                                             Metrics details                                                                                                                                      Yadav  B.  King  W.  Xu  K.  Chromosome analysis of bovine oocytes cultured .                      191 (1991). https://doi.org/10.1186/1297-9686-23-3-191  Received Accepted Published  Chromosome Analysis  Full Article  Bovine Oocyte"
"NOR association in Canis familiaris"	"Authors: M Rønne  BS Poulsen and Y Shibasaki"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Canis  Full Article"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         NOR association in Canis familiaris                         M Rønne  BS Poulsen & Y Shibasaki                                   Genetics Selection Evolution                              volume 23  Article number: S191 (1991)             Cite this article                                                                                                      1335 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Rønne  M.  Poulsen  B. & Shibasaki  Y. NOR association in .                      S191 (1991). https://doi.org/10.1186/1297-9686-23-S1-S191  Published  Canis  Full Article"
"Identification of aphidicolin-induced fragile sites in domestic pig chromosomes"	"Authors: PK Riggs and CL Chrisman"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Full Article  Fragile Site"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         Identification of aphidicolin-induced fragile sites in domestic pig chromosomes                         PK Riggs & CL Chrisman                                   Genetics Selection Evolution                              volume 23  Article number: S187 (1991)             Cite this article                                                                                                      873 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Riggs  P.  Chrisman  C. Identification of aphidicolin-induced fragile sites in domestic pig chromosomes.                      S187 (1991). https://doi.org/10.1186/1297-9686-23-S1-S187  Published  Full Article  Fragile Site"
"High-resolution R-banding and localization of fragile sites in Oryctolagus cuniculus"	"Authors: BS Poulsen and M Rønne"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Full Article  Fragile Site"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         High-resolution R-banding and localization of fragile sites in Oryctolagus cuniculus                         BS Poulsen & M Rønne                                   Genetics Selection Evolution                              volume 23  Article number: S183 (1991)             Cite this article                                                                                                      899 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Poulsen  B.  Rønne  M. High-resolution R-banding and localization of fragile sites in .                      S183 (1991). https://doi.org/10.1186/1297-9686-23-S1-S183  Published  Full Article  Fragile Site"
"Paracentric inversion involving NOR of chromosome 8 in a boar: studies of synaptonemal complexes under a light microscope"	"Authors: M. Switonski"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Light Microscope  Synaptonemal Complex  Full Article  Paracentric Inversion"	"                                                   Research                                            Open Access                                                              Published: 15 August 1991                         Paracentric inversion involving NOR of chromosome 8 in a boar: studies of synaptonemal complexes under a light microscope                         M. Switonski                                   Genetics Selection Evolution                              volume 23  Article number: 181 (1991)             Cite this article                                                                                                      887 Accesses                                                                                                     6 Citations                                                                                             Metrics details                                                                                                                                      Switonski  M. Paracentric inversion involving NOR of chromosome 8 in a boar: studies of synaptonemal complexes under a light microscope.                      181 (1991). https://doi.org/10.1186/1297-9686-23-3-181  Received Accepted Published  Light Microscope  Synaptonemal Complex  Full Article  Paracentric Inversion"
"Contribution to the establishment of the R-banded karyotype in dogs"	"Authors: M Moreno-Millán  A Rodero  FJ Alonso and C Falcón"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Full Article"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         Contribution to the establishment of the R-banded karyotype in dogs                         M Moreno-Millán  A Rodero  FJ Alonso & C Falcón                                   Genetics Selection Evolution                              volume 23  Article number: S179 (1991)             Cite this article                                                                                                      949 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Moreno-Millán  M.  Rodero  A.  Alonso  F.  Contribution to the establishment of the R-banded karyotype in dogs.                      S179 (1991). https://doi.org/10.1186/1297-9686-23-S1-S179  Published  Full Article"
"First report of cytogenetic studies in Spanish breed horses"	"Authors: M Moreno-Millán  A Rodero  FJ Alonso and A Sanz"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Cytogenetic Study  Full Article  Breed Horse  Spanish Breed"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         First report of cytogenetic studies in Spanish breed horses                         M Moreno-Millán  A Rodero  FJ Alonso & A Sanz                                   Genetics Selection Evolution                              volume 23  Article number: S176 (1991)             Cite this article                                                                                                      1067 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Moreno-Millán  M.  Rodero  A.  Alonso  F.  First report of cytogenetic studies in Spanish breed horses.                      S176 (1991). https://doi.org/10.1186/1297-9686-23-S1-S176  Published  Cytogenetic Study  Full Article  Breed Horse  Spanish Breed"
"Sister chromatid exchange test detection of toxin-induced damage in cultured fish"	"Authors: J Lobillo  JV Delgado and A Rodero"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Full Article  Test Detection  Exchange Test"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         Sister chromatid exchange test detection of toxin-induced damage in cultured fish                         J Lobillo  JV Delgado & A Rodero                                   Genetics Selection Evolution                              volume 23  Article number: S160 (1991)             Cite this article                                                                                                      1228 Accesses                                                                                                     4 Citations                                                                                             Metrics details                                                                                                                                      Lobillo  J.  Delgado  J. & Rodero  A. Sister chromatid exchange test detection of toxin-induced damage in cultured fish.                      S160 (1991). https://doi.org/10.1186/1297-9686-23-S1-S160  Published  Full Article  Test Detection  Exchange Test"
"Analysis of the 1/20 translocation in ram spermatozoa by flow cytometry"	"Authors: H Lewalski  FJ Otto  T Kranert  B Glahn-Luft and R Wassmuth"	""	"No Co-Author"	"15 August 1991"	"(To access the full article  please see PDF)"	"Flow Cytometry  Full Article"	"                                                                          Volume 23 Supplement 1                                       Proceeding of the 9th European Colloquium on Cytogenetics of Domestic Animals                                                           Research                                            Open Access                                                              Published: 15 August 1991                         Analysis of the 1/20 translocation in ram spermatozoa by flow cytometry                         H Lewalski  FJ Otto  T Kranert  B Glahn-Luft & R Wassmuth                                   Genetics Selection Evolution                              volume 23  Article number: S152 (1991)             Cite this article                                                                                                      1024 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Lewalski  H.  Otto  F.  Kranert  T.  Analysis of the 1/20 translocation in ram spermatozoa by flow cytometry.                      S152 (1991). https://doi.org/10.1186/1297-9686-23-S1-S152  Published  Flow Cytometry  Full Article"
