"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"Vergleich theoretischer und empirischer korrelationen zwischen verwandten beim milcheiweißgehalt"	"Authors: R. Graml  J. Buchberger and F. Pirchner"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Vergleich theoretischer und empirischer korrelationen zwischen verwandten beim milcheiweißgehalt                         R. Graml  J. Buchberger & F. Pirchner                                   Annales de génétique et de sélection animale                              volume 12  Article number: 422a (1980)             Cite this article                                                                                                      685 Accesses                                                                                                              Metrics details                                                                                                                                      Graml  R.  Buchberger  J. & Pirchner  F. Vergleich theoretischer und empirischer korrelationen zwischen verwandten beim milcheiweißgehalt.                      422a (1980). https://doi.org/10.1186/1297-9686-12-4-422A  Published  Full Article"
"Zusammenhang zwischen haemoglobintyp  spurenelementenversorgung und fortpflanzungsleistung bei den mutterschafen der ungarischen Merinorasse"	"Authors: L. Fésüs"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Zusammenhang zwischen haemoglobintyp  spurenelementenversorgung und fortpflanzungsleistung bei den mutterschafen der ungarischen Merinorasse                         L. Fésüs                                   Annales de génétique et de sélection animale                              volume 12  Article number: 421b (1980)             Cite this article                                                                                                      557 Accesses                                                                                                              Metrics details                                                                                                                                      Fésüs  L. Zusammenhang zwischen haemoglobintyp  spurenelementenversorgung und fortpflanzungsleistung bei den mutterschafen der ungarischen .                      421b (1980). https://doi.org/10.1186/1297-9686-12-4-421B  Published  Full Article"
"Der zusammenhang zwischen serumeiweißfraktion (68 p. 100) und eizahl bei huhnern"	"Authors: A. Brodacki  W.U. Gluchowski and M. Niespodziewanski"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Der zusammenhang zwischen serumeiweißfraktion (68 p. 100) und eizahl bei huhnern                         A. Brodacki  W.U. Gluchowski & M. Niespodziewanski                                   Annales de génétique et de sélection animale                              volume 12  Article number: 420b (1980)             Cite this article                                                                                                      611 Accesses                                                                                                              Metrics details                                                                                                                                      Brodacki  A.  Gluchowski  W. & Niespodziewanski  M. Der zusammenhang zwischen serumeiweißfraktion (68 p. 100) und eizahl bei huhnern.                      420b (1980). https://doi.org/10.1186/1297-9686-12-4-420B  Published  Full Article"
"The optimisation of group breeding schemes"	"Authors: D.R. Guy and D.E. Steane"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Breeding Scheme  Full Article  Group Breeding"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         The optimisation of group breeding schemes                         D.R. Guy & D.E. Steane                                   Annales de génétique et de sélection animale                              volume 12  Article number: 419d (1980)             Cite this article                                                                                                      889 Accesses                                                                                                              Metrics details                                                                                                                                      Guy  D.  Steane  D. The optimisation of group breeding schemes.                      419d (1980). https://doi.org/10.1186/1297-9686-12-4-419D  Published  Breeding Scheme  Full Article  Group Breeding"
"The evaluation of group breeding schemes in relation to the structure of the breeding system"	"Authors: J.B. Owen and G.L. Williams"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Breeding Scheme  Full Article  Breeding System  Group Breeding"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         The evaluation of group breeding schemes in relation to the structure of the breeding system                         J.B. Owen & G.L. Williams                                   Annales de génétique et de sélection animale                              volume 12  Article number: 419b (1980)             Cite this article                                                                                                      712 Accesses                                                                                                              Metrics details                                                                                                                                      Owen  J.  Williams  G. The evaluation of group breeding schemes in relation to the structure of the breeding system.                      419b (1980). https://doi.org/10.1186/1297-9686-12-4-419B  Published  Breeding Scheme  Full Article  Breeding System  Group Breeding"
"Comparison of two selection methods for sheep"	"Authors: J. Klewiec and M.J. Radomska"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Selection Method  Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Comparison of two selection methods for sheep                         J. Klewiec & M.J. Radomska                                   Annales de génétique et de sélection animale                              volume 12  Article number: 419c (1980)             Cite this article                                                                                                      787 Accesses                                                                                                              Metrics details                                                                                                                                      Klewiec  J.  Radomska  M. Comparison of two selection methods for sheep.                      419c (1980). https://doi.org/10.1186/1297-9686-12-4-419C  Published  Selection Method  Full Article"
"The analysis of the use ai in pig breeding"	"Authors: D.E. Steane and D.R. Guy"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         The analysis of the use ai in pig breeding                         D.E. Steane & D.R. Guy                                   Annales de génétique et de sélection animale                              volume 12  Article number: 419a (1980)             Cite this article                                                                                                      1040 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Steane  D.  Guy  D. The analysis of the use ai in pig breeding.                      419a (1980). https://doi.org/10.1186/1297-9686-12-4-419A  Published  Full Article"
"Systems analysis approach to organization of animal breeding"	"Authors: H. Momm"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Analysis Approach  Full Article  Animal Breeding  System Analysis Approach"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Systems analysis approach to organization of animal breeding                         H. Momm                                   Annales de génétique et de sélection animale                              volume 12  Article number: 418b (1980)             Cite this article                                                                                                      686 Accesses                                                                                                              Metrics details                                                                                                                                      Momm  H. Systems analysis approach to organization of animal breeding.                      418b (1980). https://doi.org/10.1186/1297-9686-12-4-418B  Published  Analysis Approach  Full Article  Animal Breeding  System Analysis Approach"
"Adhesion of K88 positive E. coli to the small intestine of swedish Landrace × Swedish Yorkshire pigs"	"Authors: I. Edfors-Lilja  H. Pertersson and B. Gahne"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Small Intestine  Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Adhesion of K88 positive E. coli to the small intestine of swedish Landrace × Swedish Yorkshire pigs                         I. Edfors-Lilja  H. Pertersson & B. Gahne                                   Annales de génétique et de sélection animale                              volume 12  Article number: 417b (1980)             Cite this article                                                                                                      781 Accesses                                                                                                              Metrics details                                                                                                                                      Edfors-Lilja  I.  Pertersson  H. & Gahne  B. Adhesion of K88 positive  to the small intestine of swedish  pigs.                      417b (1980). https://doi.org/10.1186/1297-9686-12-4-417B  Published  Small Intestine  Full Article"
"Phenotypic correlation among fattening performances and meat quality of halothane positive and negative ka-hyb hybrid swine populations"	"Authors: G. Kovach"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Halothane  Phenotypic Correlation  Meat Quality  Full Article  Swine Population"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Phenotypic correlation among fattening performances and meat quality of halothane positive and negative ka-hyb hybrid swine populations                         G. Kovach                                   Annales de génétique et de sélection animale                              volume 12  Article number: 416b (1980)             Cite this article                                                                                                      617 Accesses                                                                                                              Metrics details                                                                                                                                      Kovach  G. Phenotypic correlation among fattening performances and meat quality of halothane positive and negative ka-hyb hybrid swine populations.                      416b (1980). https://doi.org/10.1186/1297-9686-12-4-416B  Published  Halothane  Phenotypic Correlation  Meat Quality  Full Article  Swine Population"
"Effects of major genes on animal breeding strategies"	"Authors: C. Smith and A. J. Webb"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Major Gene  Breeding Strategy  Full Article  Animal Breeding"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Effects of major genes on animal breeding strategies                         C. Smith & A. J. Webb                                   Annales de génétique et de sélection animale                              volume 12  Article number: 415c (1980)             Cite this article                                                                                                      808 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Smith  C.  Webb  A.J. Effects of major genes on animal breeding strategies.                      415c (1980). https://doi.org/10.1186/1297-9686-12-4-415C  Published  Major Gene  Breeding Strategy  Full Article  Animal Breeding"
"Fréquences de gènes importants dans les populations porcines"	"Authors: P. F. Franceschi and L. Ollivier"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article  Population Porcines"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Fréquences de gènes importants dans les populations porcines                         P. F. Franceschi & L. Ollivier                                   Annales de génétique et de sélection animale                              volume 12  Article number: 415a (1980)             Cite this article                                                                                                      576 Accesses                                                                                                              Metrics details                                                                                                                                      Franceschi  P.F.  Ollivier  L. Fréquences de gènes importants dans les populations porcines.                      415a (1980). https://doi.org/10.1186/1297-9686-12-4-415A  Published  Full Article  Population Porcines"
"The effect of progesterone treatment on the fertility of dairy cows"	"Authors: B. Drew"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Progesterone  Full Article  Progesterone Treatment"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         The effect of progesterone treatment on the fertility of dairy cows                         B. Drew                                   Annales de génétique et de sélection animale                              volume 12  Article number: 414c (1980)             Cite this article                                                                                                      856 Accesses                                                                                                              Metrics details                                                                                                                                      Drew  B. The effect of progesterone treatment on the fertility of dairy cows.                      414c (1980). https://doi.org/10.1186/1297-9686-12-4-414C  Published  Progesterone  Full Article  Progesterone Treatment"
"Einsatz der milch-progesteron-bestimmunc im rahmen von embryo-transfer-programmen"	"Authors: F. Elsaesser  B. Sacher  H. H. Thielscher  J. Unshelm and D Smidt"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Einsatz der milch-progesteron-bestimmunc im rahmen von embryo-transfer-programmen                         F. Elsaesser  B. Sacher  H. H. Thielscher  J. Unshelm & D Smidt                                   Annales de génétique et de sélection animale                              volume 12  Article number: 414a (1980)             Cite this article                                                                                                      1315 Accesses                                                                                                              Metrics details                                                                                                                                      Elsaesser  F.  Sacher  B.  Thielscher  H.H.  Einsatz der milch-progesteron-bestimmunc im rahmen von embryo-transfer-programmen.                      414a (1980). https://doi.org/10.1186/1297-9686-12-4-414A  Published  Full Article"
"Zyklussynchronisation von farsen mit prostaglandinen"	"Authors: E. Schilling and D. Smidt"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Zyklussynchronisation von farsen mit prostaglandinen                         E. Schilling & D. Smidt                                   Annales de génétique et de sélection animale                              volume 12  Article number: 413c (1980)             Cite this article                                                                                                      654 Accesses                                                                                                              Metrics details                                                                                                                                      Schilling  E.  Smidt  D. Zyklussynchronisation von farsen mit prostaglandinen.                      413c (1980). https://doi.org/10.1186/1297-9686-12-4-413C  Published  Full Article"
"Experiences with nonsurgical transfer of deep frozen embryos"	"Authors: W. W. Lampeter  F. Graf and B. Kruff"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article  Freeze Embryo"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Experiences with nonsurgical transfer of deep frozen embryos                         W. W. Lampeter  F. Graf & B. Kruff                                   Annales de génétique et de sélection animale                              volume 12  Article number: 413a (1980)             Cite this article                                                                                                      594 Accesses                                                                                                              Metrics details                                                                                                                                      Lampeter  W.W.  Graf  F. & Kruff  B. Experiences with nonsurgical transfer of deep frozen embryos.                      413a (1980). https://doi.org/10.1186/1297-9686-12-4-413A  Published  Full Article  Freeze Embryo"
"Chromosomenkonstitution als faktor der fruchtbarkeit"	"Authors: M. Förster"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Chromosomenkonstitution als faktor der fruchtbarkeit                         M. Förster                                   Annales de génétique et de sélection animale                              volume 12  Article number: 412c (1980)             Cite this article                                                                                                      745 Accesses                                                                                                              Metrics details                                                                                                                                      Förster  M. Chromosomenkonstitution als faktor der fruchtbarkeit.                      412c (1980). https://doi.org/10.1186/1297-9686-12-4-412C  Published  Full Article"
"Influence of twinning on retained placenta and calving difficulties in norwegian dairy cattle"	"Authors: H. Solbu"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Dairy Cattle  Full Article  Calve Difficulty  Norwegian Dairy  Norwegian Dairy Cattle"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Influence of twinning on retained placenta and calving difficulties in norwegian dairy cattle                         H. Solbu                                   Annales de génétique et de sélection animale                              volume 12  Article number: 412a (1980)             Cite this article                                                                                                      707 Accesses                                                                                                              Metrics details                                                                                                                                      Solbu  H. Influence of twinning on retained placenta and calving difficulties in norwegian dairy cattle.                      412a (1980). https://doi.org/10.1186/1297-9686-12-4-412A  Published  Dairy Cattle  Full Article  Calve Difficulty  Norwegian Dairy  Norwegian Dairy Cattle"
"Genetisch-statistische untersuchung zur lebensleistung von milchkühen"	"Authors: H. Ch Pape  J. Claus and E. Kalm"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Genetisch-statistische untersuchung zur lebensleistung von milchkühen                         H. Ch Pape  J. Claus & E. Kalm                                   Annales de génétique et de sélection animale                              volume 12  Article number: 411b (1980)             Cite this article                                                                                                      625 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Ch Pape  H.  Claus  J. & Kalm  E. Genetisch-statistische untersuchung zur lebensleistung von milchkühen.                      411b (1980). https://doi.org/10.1186/1297-9686-12-4-411B  Published  Full Article"
"Erste ergebnisse eines experimentes zur erhöhung der zwillingsgeburtenfrequenz beim rind"	"Authors: Ursula Stolzenburg and G. Schönmuth"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Erste ergebnisse eines experimentes zur erhöhung der zwillingsgeburtenfrequenz beim rind                         Ursula Stolzenburg & G. Schönmuth                                   Annales de génétique et de sélection animale                              volume 12  Article number: 411c (1980)             Cite this article                                                                                                      1124 Accesses                                                                                                              Metrics details                                                                                                                                      Stolzenburg  U.  Schönmuth  G. Erste ergebnisse eines experimentes zur erhöhung der zwillingsgeburtenfrequenz beim rind.                      411c (1980). https://doi.org/10.1186/1297-9686-12-4-411C  Published  Full Article"
"Comparative study on maternal performance of different suckler cow genotypes"	"Authors: G. Kelemeri and A. Horn"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article  Maternal Performance"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Comparative study on maternal performance of different suckler cow genotypes                         G. Kelemeri & A. Horn                                   Annales de génétique et de sélection animale                              volume 12  Article number: 410b (1980)             Cite this article                                                                                                      619 Accesses                                                                                                              Metrics details                                                                                                                                      Kelemeri  G.  Horn  A. Comparative study on maternal performance of different suckler cow genotypes.                      410b (1980). https://doi.org/10.1186/1297-9686-12-4-410B  Published  Full Article  Maternal Performance"
"Umwelteinflüsse an zwischenkalbezeit und selektionsmöglicwkeit"	"Authors: J. Pogacar"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Umwelteinflüsse an zwischenkalbezeit und selektionsmöglicwkeit                         J. Pogacar                                   Annales de génétique et de sélection animale                              volume 12  Article number: 409c (1980)             Cite this article                                                                                                      611 Accesses                                                                                                              Metrics details                                                                                                                                      Pogacar  J. Umwelteinflüsse an zwischenkalbezeit und selektionsmöglicwkeit.                      409c (1980). https://doi.org/10.1186/1297-9686-12-4-409C  Published  Full Article"
"Preliminary analysis of fertility traits in polish lowland cattle"	"Authors: A. Zarnecki and S. Mrowiec"	""	"No Co-Author"	"15 October 1980"	"(To access the full article  please see PDF)"	"Preliminary Analysis  Full Article  Fertility Trait"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1980                         Preliminary analysis of fertility traits in polish lowland cattle                         A. Zarnecki & S. Mrowiec                                   Annales de génétique et de sélection animale                              volume 12  Article number: 409a (1980)             Cite this article                                                                                                      715 Accesses                                                                                                              Metrics details                                                                                                                                      Zarnecki  A.  Mrowiec  S. Preliminary analysis of fertility traits in polish lowland cattle.                      409a (1980). https://doi.org/10.1186/1297-9686-12-4-409A  Published  Preliminary Analysis  Full Article  Fertility Trait"
